Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,-0.031362,-0.023128,0.443823,0.895267,-0.363892,-0.737346,0.015308,0.009940,0.004724,-0.238298,-0.971130,-0.183624,-0.929856,0.015057,0.020737,-0.012492,-0.384654,-0.922743,-0.297652,-0.827859,0.937158
1,0.004167,-0.031333,-0.023141,0.443862,0.895248,-0.363897,-0.737358,0.015318,0.009988,0.004740,-0.238269,-0.971136,-0.183622,-0.929853,0.015065,0.020756,-0.012763,-0.384893,-0.922640,-0.297359,-0.827736,0.937176
2,0.008333,-0.031304,-0.023183,0.443899,0.895230,-0.363900,-0.737368,0.015320,0.010098,0.004733,-0.238255,-0.971139,-0.183629,-0.929845,0.015059,0.020691,-0.013107,-0.385188,-0.922513,-0.297084,-0.827621,0.937230
3,0.012500,-0.031251,-0.023113,0.443877,0.895245,-0.363912,-0.737375,0.015321,0.010103,0.004730,-0.238273,-0.971134,-0.183629,-0.929837,0.015057,0.020757,-0.013245,-0.385429,-0.922409,-0.296836,-0.827500,0.937253
4,0.016667,-0.031239,-0.023143,0.443869,0.895248,-0.363921,-0.737388,0.015324,0.010162,0.004741,-0.238287,-0.971130,-0.183630,-0.929837,0.015058,0.020715,-0.013538,-0.385537,-0.922361,-0.296616,-0.827363,0.937301
5,0.020833,-0.031234,-0.023163,0.443900,0.895232,-0.363930,-0.737395,0.015323,0.010159,0.004732,-0.238281,-0.971132,-0.183632,-0.929840,0.015061,0.020790,-0.013625,-0.385771,-0.922260,-0.296371,-0.827253,0.937310
6,0.025000,-0.031220,-0.023219,0.443923,0.895220,-0.363936,-0.737406,0.015328,0.010163,0.004722,-0.238304,-0.971126,-0.183638,-0.929843,0.015056,0.020754,-0.013880,-0.385996,-0.922163,-0.296136,-0.827142,0.937323
7,0.029167,-0.031217,-0.023172,0.443911,0.895227,-0.363951,-0.737413,0.015329,0.010096,0.004705,-0.238296,-0.971129,-0.183634,-0.929847,0.015049,0.020721,-0.014122,-0.386252,-0.922052,-0.295901,-0.827010,0.937334
8,0.033333,-0.031254,-0.023211,0.443896,0.895232,-0.363952,-0.737417,0.015331,0.010059,0.004709,-0.238320,-0.971123,-0.183636,-0.929846,0.015048,0.020739,-0.014276,-0.386575,-0.921914,-0.295667,-0.826887,0.937322
9,0.037500,-0.031253,-0.023193,0.443885,0.895238,-0.363964,-0.737422,0.015326,0.010046,0.004755,-0.238356,-0.971114,-0.183629,-0.929853,0.015056,0.020769,-0.014479,-0.386885,-0.921780,-0.295442,-0.826743,0.937304
