Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z
0,0.000000,0.004369,-0.002485,0.164682,-0.986334,-0.347325,0.761968,0.041636,0.016020,-0.008050,0.309566,-0.950709,-0.459714,0.470771,0.038222,-0.007725,0.010824,-0.188608,0.981963,-0.412089,0.602100,0.964686
1,0.004167,0.004429,-0.002470,0.164630,-0.986342,-0.347319,0.761973,0.041642,0.016001,-0.008060,0.309579,-0.950705,-0.459712,0.470773,0.038222,-0.007717,0.010907,-0.188397,0.982002,-0.412152,0.602000,0.964695
2,0.008333,0.004409,-0.002491,0.164578,-0.986351,-0.347319,0.761977,0.041645,0.016063,-0.008103,0.309571,-0.950706,-0.459717,0.470768,0.038220,-0.007636,0.010952,-0.188127,0.982054,-0.412219,0.601882,0.964690
3,0.012500,0.004331,-0.002501,0.164559,-0.986355,-0.347318,0.761976,0.041641,0.016047,-0.008071,0.309568,-0.950708,-0.459718,0.470764,0.038220,-0.007615,0.010956,-0.187884,0.982101,-0.412286,0.601765,0.964685
4,0.016667,0.004215,-0.002492,0.164531,-0.986360,-0.347321,0.761978,0.041641,0.015930,-0.008018,0.309577,-0.950707,-0.459718,0.470761,0.038225,-0.007640,0.011017,-0.187624,0.982149,-0.412359,0.601663,0.964685
5,0.020833,0.004221,-0.002515,0.164504,-0.986364,-0.347319,0.761972,0.041639,0.015885,-0.008021,0.309575,-0.950709,-0.459724,0.470760,0.038225,-0.007670,0.011074,-0.187362,0.982199,-0.412419,0.601550,0.964674
6,0.025000,0.004157,-0.002523,0.164452,-0.986373,-0.347318,0.761975,0.041635,0.015881,-0.008009,0.309562,-0.950713,-0.459723,0.470757,0.038224,-0.007662,0.011206,-0.187149,0.982238,-0.412496,0.601446,0.964662
7,0.029167,0.004107,-0.002486,0.164391,-0.986384,-0.347319,0.761968,0.041631,0.015826,-0.007989,0.309563,-0.950714,-0.459723,0.470757,0.038226,-0.007684,0.011463,-0.186849,0.982292,-0.412574,0.601332,0.964673
8,0.033333,0.003986,-0.002522,0.164386,-0.986385,-0.347319,0.761969,0.041628,0.015811,-0.007997,0.309539,-0.950722,-0.459724,0.470756,0.038230,-0.007737,0.011525,-0.186621,0.982334,-0.412640,0.601237,0.964656
9,0.037500,0.003895,-0.002528,0.164363,-0.986389,-0.347321,0.761966,0.041622,0.015779,-0.007964,0.309547,-0.950720,-0.459725,0.470751,0.038230,-0.007748,0.011639,-0.186381,0.982378,-0.412741,0.601137,0.964660
10,0.041667,0.003867,-0.002485,0.164334,-0.986394,-0.347319,0.761960,0.041625,0.015780,-0.007969,0.309545,-0.950720,-0.459725,0.470749,0.038233,-0.007745,0.011713,-0.186160,0.982419,-0.412802,0.601046,0.964653
11,0.045833,0.003895,-0.002492,0.164288,-0.986402,-0.347317,0.761962,0.041627,0.015713,-0.007944,0.309538,-0.950724,-0.459722,0.470747,0.038232,-0.007713,0.011823,-0.185945,0.982459,-0.412891,0.600945,0.964649
12,0.050000,0.003854,-0.002520,0.164285,-0.986402,-0.347317,0.761955,0.041627,0.015715,-0.007966,0.309542,-0.950723,-0.459723,0.470746,0.038235,-0.007679,0.011872,-0.185647,0.982515,-0.412944,0.600837,0.964641
13,0.054167,0.003791,-0.002525,0.164282,-0.986403,-0.347317,0.761961,0.041623,0.015652,-0.007902,0.309541,-0.950724,-0.459724,0.470742,0.038237,-0.007728,0.011990,-0.185390,0.982561,-0.413023,0.600730,0.964636
14,0.058333,0.003746,-0.002513,0.164211,-0.986415,-0.347319,0.761955,0.041622,0.015682,-0.007951,0.309551,-0.950720,-0.459721,0.470740,0.038239,-0.007691,0.012019,-0.185128,0.982611,-0.413113,0.600621,0.964624
15,0.062500,0.003790,-0.002447,0.164190,-0.986419,-0.347319,0.761952,0.041625,0.015683,-0.007948,0.309538,-0.950724,-0.459720,0.470741,0.038235,-0.007715,0.012166,-0.184893,0.982653,-0.413178,0.600510,0.964619
16,0.066667,0.003698,-0.002523,0.164195,-0.986418,-0.347321,0.761954,0.041621,0.015588,-0.007912,0.309526,-0.950730,-0.459720,0.470744,0.038239,-0.007779,0.012325,-0.184694,0.982688,-0.413245,0.600407,0.964610
17,0.070833,0.003675,-0.002525,0.164190,-0.986419,-0.347322,0.761953,0.041620,0.015576,-0.007913,0.309547,-0.950724,-0.459721,0.470743,0.038240,-0.007829,0.012490,-0.184412,0.982739,-0.413360,0.600293,0.964611
18,0.075000,0.003721,-0.002493,0.164193,-0.986418,-0.347320,0.761952,0.041616,0.015583,-0.007908,0.309532,-0.950728,-0.459719,0.470746,0.038240,-0.007879,0.012623,-0.184232,0.982770,-0.413439,0.600197,0.964595
19,0.079167,0.003665,-0.002493,0.164152,-0.986425,-0.347324,0.761954,0.041616,0.015606,-0.007924,0.309542,-0.950725,-0.459720,0.470745,0.038239,-0.007878,0.012796,-0.184061,0.982800,-0.413513,0.600090,0.964569
